id,driver,sector,domain,country,part,group,section,variable,formatI,formatII,gType,validation,default,graph,status,is_meme,is_group_key,objectRelationships,variations
6247a998-74fb-43a6-80fe-89aa1f6fa90f,"ALL, ALL, ALL, None",ALL,ALL,ALL,Identifier,Passport,Compound ID,Passport Expiration Date,Freeform,Text,Multi,"Range, Relative",-,Yes,Active,false,false,0,0
6259822d-15e7-4740-b9b1-28b2efc4b65d,"Investment, ALL, ALL, None",Investment,ALL,ALL,Number,Parameter,Atomic,Lifetime Floor,Freeform,Text,Loose,Range,-,Yes,Active,false,false,0,0
62cec648-9793-4c7b-9f48-93d1bc7373da,"ALL, ALL, ALL, None",ALL,ALL,ALL,Number,Function,Function,Return MTD,Freeform,Text,Tight,Range,-,Yes,Active,false,false,0,0
6305e4cc-52cf-4b5e-b425-740afc1a9558,"ALL, ALL, ALL, None",ALL,ALL,ALL,Identifier,Credit Card,Compound ID,Credit Card Issuer,Freeform,Text,Multi,List,-,Yes,Active,false,false,0,0
631e7b23-a99a-4de1-9bb3-961dbc3bcb13,"ALL, ALL, ALL, None",ALL,ALL,ALL,Relationship,(Beneficiary),(Customer Affiliate),(Customer Beneficiary #2 Allocation %),Freeform,Text,Loose,[[*]],-,Yes,Active,false,false,0,0
632c632b-4d69-42b9-ad96-e98e109034db,"ALL, ALL, ALL, None",ALL,ALL,ALL,Number,Rate,Atomic,Next Rate,Freeform,Text,Loose,Range,-,Yes,Active,false,false,0,0
63331be9-fc0f-4e5a-a621-6ed741386ba7,"ALL, ALL, ALL, None",ALL,ALL,ALL,Tag,Geography,Atomic Tag,Tax Country,Freeform,Text,Tight,List,-,Yes,Active,false,false,0,0
636541a5-fee3-42ed-ade5-8486860758e2,"ALL, ALL, ALL, None",ALL,ALL,ALL,Schedule,[As-Of],[Meme],[As-Of Date],Freeform,Text,Tight,,-,Yes,Active,true,false,0,0
64cf1440-f455-41a8-ae85-8c512d15c7be,"ALL, ALL, ALL, None",ALL,ALL,ALL,Number,Function,Function,Return 6Mo,Freeform,Text,Tight,Range,-,Yes,Active,false,false,0,0
659a42ea-c4d0-4dd7-9393-35d3117b88cb,"ALL, ALL, ALL, None",ALL,ALL,ALL,Directory,Work Address,Classified,Work Address Country,Freeform,Text,Tight,List,-,Yes,Active,false,false,0,0
65c498f2-11ce-4de4-bfa4-93c0ae9008b2,"ALL, ALL, ALL, None",ALL,ALL,ALL,Directory,Billing Address,Classified,Billing Address Country,Freeform,Text,Tight,List,-,Yes,Active,false,false,0,0
661f4234-58b4-40dc-a188-dbd82d2ad6c7,"ALL, ALL, ALL, None",ALL,ALL,ALL,Directory,Legal Address,Classified,Legal Address Country,Freeform,Text,Tight,List,-,Yes,Active,false,false,0,0
66b78f31-b997-46d9-a918-954d8aa9acc5,"ALL, ALL, ALL, None",ALL,ALL,ALL,Identifier,Drivers License,Compound ID,Drivers License Country,Freeform,Text,Multi,List,-,Yes,Active,false,false,0,0
676ba337-446a-4978-a3c1-75bae88c7271,"ALL, ALL, ALL, None",ALL,ALL,ALL,Identifier,Security ID,Atomic ID,Ticker,Freeform,Text,Loose,Specific,-,Yes,Active,false,false,1,0
676bd897-a535-405c-854f-e36870f0195e,"ALL, ALL, ALL, None",ALL,ALL,ALL,Schedule,Vacation Schedule,Period,Vacation Period End Date,Freeform,Text,Tight,"Range, Relative",-,Yes,Active,false,false,0,0
67c19ed3-b832-4903-a19f-54e150287bc4,"ALL, ALL, ALL, None",ALL,ALL,ALL,Number,Parameter,Atomic,Grace Period,Freeform,Text,Loose,List,-,Yes,Active,false,false,0,0
68802924-9055-4648-b8ca-c46d54d6460e,"ALL, ALL, ALL, None",ALL,ALL,ALL,Schedule,[Period],[Meme],[Period End Date],Freeform,Text,Tight,"Range, Relative",-,Yes,Active,true,false,0,0
68cdd24d-42eb-4c59-93f8-894c22af20f1,"ALL, ALL, ALL, None",ALL,ALL,ALL,Number,Rate,Atomic,Price Percentage,Freeform,Text,Loose,Range,-,Yes,Active,false,false,0,0
69746771-5aec-4b5a-a14e-484a5f1fad23,"Investment, ALL, ALL, None",Investment,ALL,ALL,Tag,TypoloJi,Atomic Tag,Depository Type,Freeform,Text,Loose,List,-,Yes,Active,false,false,0,0
69e7f341-7eab-4392-94c5-5d1580af4009,"ALL, ALL, ALL, None",ALL,ALL,ALL,Identifier,[Compound ID],[Meme],[Identifier Value],Freeform,Text,Tight,List,-,Yes,Active,true,false,0,0
6a3d2846-d2e4-474d-890c-e1087d87b894,"ALL, Human Resources, ALL, None",ALL,Human Resources,ALL,Tag,Personnel,Atomic Tag,Duty,Freeform,Text,Loose,List,-,Yes,Active,false,false,0,0
6a9306ab-373c-4de9-a66d-2ae26e42e430,"ALL, ALL, ALL, None",ALL,ALL,ALL,Relationship,(Order),(Order),(Customer Order #2),Freeform,Text,Loose,List,-,Yes,Active,false,false,0,0
6aaf2964-2ab4-4b9e-9a61-94a7d3343e33,"ALL, ALL, ALL, None",ALL,ALL,ALL,Tag,TypoloJi,Atomic Tag,Risk,Freeform,Text,Loose,List,-,Yes,Active,false,false,0,0
6aeeb796-3430-4f69-985b-feb53c6c4923,"ALL, ALL, ALL, None",ALL,ALL,ALL,Identifier,Security ID,Atomic ID,PPN ID,Freeform,Text,Loose,Specific,-,Yes,Active,false,false,1,0
6b080564-fe3b-49ee-b4de-021601f72007,"ALL, ALL, ALL, None",ALL,ALL,ALL,Directory,Phone,Classified,Work Phone,Freeform,Text,Loose,Specific,-,Yes,Active,false,false,0,0
6b1b7393-930d-4a67-a891-dbb1d351027b,"ALL, ALL, ALL, None",ALL,ALL,ALL,Identifier,Payment ID,Atomic ID,Euroclear ID,Freeform,Text,Loose,Specific,-,Yes,Active,false,false,4,0
6c6bfe8a-1330-4bc7-92d2-73e806dca293,"Investment, ALL, ALL, None",Investment,ALL,ALL,Tag,Flag,Flag,Credit Watch,Freeform,Text,Loose,List,-,Yes,Active,false,false,0,0
6ddf3eca-ef40-4cb7-8617-202a93973b1e,"ALL, ALL, ALL, None",ALL,ALL,ALL,Tag,Geography,Atomic Tag,Location City,Freeform,Text,Tight,List,-,Yes,Active,false,false,0,0
6df6dcce-c8d0-4f1b-a824-850e98893abd,"ALL, ALL, ALL, None",ALL,ALL,ALL,Directory,Billing Address,Classified,Billing Address Notes,Freeform,Text,Tight,Length,-,Yes,Active,false,false,0,0
6f55e8e9-fd8e-4292-a6a2-55d930ec8f01,"ALL, Human Resources, ALL, None",ALL,Human Resources,ALL,Tag,Flag,Flag,Is Key,Freeform,Text,Loose,List,-,Yes,Active,false,false,0,0
6f82d93f-cba4-42ac-b059-7f72aa18c69c,"ALL, ALL, ALL, None",ALL,ALL,ALL,Identifier,Passport,Compound ID,Passport Issuance Date,Freeform,Text,Multi,"Range, Relative",-,Yes,Active,false,false,0,0
6f86b4c8-451b-43db-82a1-bf0d0a8ef9c0,"ALL, ALL, ALL, None",ALL,ALL,ALL,Identifier,Payment ID,Atomic ID,DTC ID,Freeform,Text,Loose,Specific,-,Yes,Active,false,false,4,0
6fb4dc03-1c9e-42d4-9723-0723996263f6,"ALL, ALL, ALL, None",ALL,ALL,ALL,Relationship,(Discount),(Customer Pricing),(Customer Discount),Freeform,Text,Loose,List,-,Yes,Active,false,false,0,0
6ffb1652-d1c6-4ef7-97dc-fb66f29815e4,"ALL, ALL, ALL, None",ALL,ALL,ALL,Schedule,Credit Card Transaction,Event,Credit Card Input Expiration Month,Freeform,Text,Tight,List,-,Yes,Active,false,false,0,0
700860ff-214c-49b4-a9f0-d12cedbadf55,"ALL, ALL, ALL, None",ALL,ALL,ALL,Unstructured,Text,CDM,Description,Freeform,Text,Loose,Length,-,Yes,Active,false,false,0,0
708e2304-7472-4bc0-a1f8-88e452b5f4bc,"ALL, ALL, ALL, None",ALL,ALL,ALL,Number,Function,Function,Return LTD,Freeform,Text,Tight,Range,-,Yes,Active,false,false,0,0
72982f03-9462-411f-8ea2-4ef13c44d105,"ALL, ALL, ALL, None",ALL,ALL,ALL,Number,Amount,Atomic,Sales Expense,Freeform,Text,Loose,Range,-,Yes,Active,false,false,0,0
7332de62-aafc-4152-8601-7a01e43957bc,"ALL, ALL, ALL, None",ALL,ALL,ALL,Tag,[Geography],Atomic Tag,[Geography Variable],Freeform,Text,Loose,List,-,Yes,Active,true,false,0,0
73544bb4-6400-4a6c-9b13-a8c20d9af214,"ALL, ALL, ALL, None",ALL,ALL,ALL,Number,Function,Function,Return 10Yr,Freeform,Text,Tight,Range,-,Yes,Active,false,false,0,0
739ca67e-9eb6-4f1f-acae-75ba87d21e94,"Investment, ALL, ALL, None",Investment,ALL,ALL,Number,Function,Function,Yield To Call,Freeform,Text,Loose,Range,-,Yes,Active,false,false,0,0
73a1dd1b-1403-4ac1-8620-327861d17890,"ALL, ALL, ALL, None",ALL,ALL,ALL,Schedule,Credit Card Transaction,Event,Credit Card Result Security Code Match,Freeform,Text,T,Specific,-,Yes,Active,false,false,0,0
74d04911-79cf-4d43-8ddc-9afc0eafda57,"ALL, ALL, ALL, None",ALL,ALL,ALL,Context,Phasing,Vulqan,State,Freeform,Text,Loose,List,-,Yes,Active,false,false,0,0
74fa4820-ab36-490d-b974-cbb971424676,"ALL, ALL, ALL, None",ALL,ALL,ALL,Number,Parameter,Atomic,Maximum,Freeform,Text,Loose,Range,-,Yes,Active,false,false,0,0
76b25461-5b7c-42c0-9a86-0f41b3581ec4,"ALL, ALL, ALL, None",ALL,ALL,ALL,Relationship,(Invoice),(Invoice),(Customer Invoice #1),Freeform,Text,Loose,List,-,Yes,Active,false,false,0,0
76ef2f77-165f-4a72-8d16-62d5dfe0c7dc,"Investment, ALL, ALL, None",Investment,ALL,ALL,Number,Function,Function,Adjusted Effective Duration,Freeform,Text,Loose,Range,-,Yes,Active,false,false,0,0
77056529-1dc8-4a3c-9392-8dc06e569d9b,"ALL, ALL, ALL, None",ALL,ALL,ALL,Identifier,Name DBA,Compound ID,DBA #,Freeform,Text,Multi,List,-,Yes,Active,false,false,0,0
77b8dfbc-cfd3-467d-a835-4d4a1e8f2073,"ALL, ALL, ALL, None",ALL,ALL,ALL,Relationship,(Invoice),(Invoice),(Customer Invoice #3),Freeform,Text,Loose,List,-,Yes,Active,false,false,0,0
77d827f3-9a07-4bce-8650-05e212c5ce5d,"ALL, ALL, ALL, None",ALL,ALL,ALL,Schedule,Education,Event,Education Degree,Freeform,Text,Tight,List,-,Yes,Active,false,false,0,0
7817ee92-12ee-450e-865c-4981fe78a576,"ALL, ALL, ALL, None",ALL,ALL,ALL,Schedule,Vacation Schedule,Period,Vacation Period Start Date,Freeform,Text,Tight,"Range, Relative",-,Yes,Active,false,false,0,0
784a617e-9b9e-4d98-a313-1306f58965a6,"ALL, ALL, ALL, None",ALL,ALL,ALL,Schedule,[As-Of],[Meme],[As-Of Variable],Freeform,Text,Tight,,-,Yes,Active,true,false,0,0
7956815f-1024-494d-bade-9cb93d0a99e2,"ALL, ALL, ALL, None",ALL,ALL,ALL,Context,Migration,Vulqan,Deactivation Date,Freeform,Text,Loose,Range,-,Yes,Active,false,false,0,0
795bbc77-09bd-41d7-b6a4-72083784c2e2,"ALL, ALL, ALL, None",ALL,ALL,ALL,Tag,Personnel,[Atomic Tag],Skill,Freeform,Text,Loose,List,-,Yes,Active,false,false,0,0
799a5935-d81f-44c9-b0ea-9024b41d5a9b,"ALL, ALL, ALL, None",ALL,ALL,ALL,Number,Parameter,Atomic,Accrual Days,Freeform,Text,Loose,List,-,Yes,Active,false,false,0,0
79c1cd8f-644f-48c5-a21f-3c8d3f3d2262,"ALL, ALL, ALL, None",ALL,ALL,ALL,Number,Function,Function,Return 1Yr,Freeform,Text,Tight,Range,-,Yes,Active,false,false,0,0
7a50095f-5614-4eb6-bbb4-857b7467b3ac,"ALL, ALL, ALL, None",ALL,ALL,ALL,Relationship,Department,Complex,Assgined Department Relationship #,Freeform,Text,Tight,List,-,Yes,Active,false,false,0,0
7a87ecdf-7577-4e8c-bff9-a1180ed0a33f,"ALL, ALL, ALL, None",ALL,ALL,ALL,Number,Rate,Atomic,Price,Freeform,Text,Loose,Range,-,Yes,Active,false,false,0,0
7b00f8ed-0356-4982-8c81-f493ae36cf4f,"ALL, ALL, ALL, None",ALL,ALL,ALL,Tag,[Tiered Tag],[Meme],[Tag Level III],Freeform,Text,Tight,List,-,Yes,Active,true,false,0,0
7b5d28b0-3afc-4dda-9430-f36592567905,"ALL, ALL, ALL, None",ALL,ALL,ALL,Identifier,Security ID,Atomic ID,MBS Pool ID,Freeform,Text,Loose,Specific,-,Yes,Active,false,false,1,0
7c066bac-8506-45bb-af79-e90f87f46611,"ALL, ALL, ALL, None",ALL,ALL,ALL,Relationship,Interview,CDM,Interview,Freeform,Text,Tight,[[*]],-,Yes,Active,false,false,0,0
7c24f364-bb7f-45d1-b268-7e462bc8b7d0,"ALL, Operations, ALL, None",ALL,Operations,ALL,Tag,Flag,Flag,FOB,Freeform,Text,Loose,List,-,Yes,Active,false,false,0,0
7c44a092-850a-406e-8109-ab46d89b4bac,"ALL, Human Resources, ALL, None",ALL,Human Resources,ALL,Tag,Flag,Flag,Exempt,Freeform,Text,Loose,List,-,Yes,Active,false,false,0,0
7c6c1718-874e-4b25-8028-7a99da140952,"ALL, ALL, ALL, None",ALL,ALL,ALL,Tag,GICS Sector,Tiered,GICS Sub Industry,Freeform,Text,Tight,List,-,Yes,Active,false,false,0,0
7c941d4c-33f3-4e0c-a98a-f1d5b643101d,"ALL, ALL, ALL, None",ALL,ALL,ALL,Tag,TypoloJi,Atomic Tag,Attribute,Freeform,Text,Loose,List,-,Yes,Active,false,false,0,0
7ccb4bb6-cc36-4bb2-b203-9494b624a318,"ALL, ALL, ALL, None",ALL,ALL,ALL,Directory,Social Media,Classified,Instagram Handle,Freeform,Text,Tight,Length,-,Yes,Active,false,false,0,0
7cf52732-1737-4c95-aff7-6ac2b6c7c864,"ALL, ALL, ALL, None",ALL,ALL,ALL,Tag,Merrill Lynch Asset Class,Tiered,Merrill Lynch Asset Class Level 1,Freeform,Text,Tight,List,-,Yes,Active,false,false,0,0
7d10db85-0616-4be8-8d83-bdc76de0157a,"ALL, ALL, ALL, None",ALL,ALL,ALL,Context,Phasing,Vulqan,Mode,Freeform,Text,Loose,List,-,Yes,Active,false,false,0,0
7d98e850-8819-4e74-be07-a0fc9122f023,"ALL, ALL, ALL, None",ALL,ALL,ALL,Identifier,Proprietary ID,Atomic ID,Serial Number,Freeform,Text,Tight,Tailored,-,Yes,Active,false,false,0,0
7f76e894-75b9-482f-b32b-342f19199e2d,"ALL, ALL, ALL, None",ALL,ALL,ALL,Number,[Aggregation],Aggregation,[Aggregation] [Variable] [Clarifier],Freeform,Text,Tight,[[*]],-,Yes,Active,true,false,0,0
7fccf37a-1302-4008-b9e6-42777e48dcc3,"ALL, ALL, ALL, None",ALL,ALL,ALL,Schedule,Credit Card Transaction,Event,Credit Card Result AVS Street,Freeform,Text,Tight,,-,Yes,Active,false,false,0,0
80326077-22cf-453d-8577-5e8629014cec,"Investment, ALL, ALL, None",Investment,ALL,ALL,Number,Function,Function,Mac Worst Duration,Freeform,Text,Loose,Range,-,Yes,Active,false,false,0,0
822c2d08-8d5a-4ad5-ba0e-49b175ac4f67,"ALL, ALL, ALL, None",ALL,ALL,ALL,Identifier,Public ID,Atomic ID,LEI,ID,Public,Loose,Length <25,-,Yes,Active,false,false,0,0
82b3f85c-5aed-402a-9446-a1a32f8a5728,"ALL, ALL, ALL, None",ALL,ALL,ALL,Identifier,Security ID,Atomic ID,OCC Symbol,Freeform,Text,Loose,Specific,-,Yes,Active,false,false,1,0
8300823e-c426-48aa-9b20-bc88480c0366,"ALL, ALL, ALL, None",ALL,ALL,ALL,Schedule,Marker,Milestone,Work Authorization Expiry Date,Freeform,Text,Loose,Range,-,Yes,Active,false,false,0,0
83fedb8e-5e28-4db0-bbb7-6ad46ca80a12,"ALL, ALL, ALL, None",ALL,ALL,ALL,Directory,Home Address,Classified,Home Address #,Freeform,Text,Tight,List,-,Yes,Active,false,false,0,0
845eb695-403b-434a-8fd4-2b7169eb1957,"ALL, ALL, ALL, None",ALL,ALL,ALL,Identifier,Name DBA,Compound ID,DBA State,Freeform,Text,Multi,List,-,Yes,Active,false,false,0,0
849dcfe5-cdf1-41cd-be27-7e7c2f900014,"ALL, ALL, ALL, None",ALL,ALL,ALL,Schedule,Marker,Milestone,Ship Date,Freeform,Text,Loose,Range,-,Yes,Active,false,false,0,0
850cd161-2b85-4e8f-8ecc-828af443be29,"ALL, ALL, ALL, None",ALL,ALL,ALL,Directory,Work Address,Classified,Work Address State,Freeform,Text,Tight,List,-,Yes,Active,false,false,0,0
85638aa1-9dab-4180-ba5b-0c091ac1ee59,"ALL, ALL, ALL, None",ALL,ALL,ALL,Identifier,[Atomic ID],[Meme],[Identifier],Freeform,Text,Loose,,-,Yes,Active,true,false,0,0
85f04b12-f507-42ea-ae3c-e31ae295a75b,"ALL, ALL, ALL, None",ALL,ALL,ALL,Schedule,Employment,Event,Employment City,Freeform,Text,Tight,List,-,Yes,Active,false,false,0,0
865ca6ec-5588-4d75-8b4d-01e9cf09806f,"ALL, ALL, ALL, None",ALL,ALL,ALL,Number,[Dated],[Meme],[As-of Date],Freeform,Text,Tight,Range,-,Yes,Active,true,false,0,0
86f9658a-b4dc-4622-9cb0-3876e7ac52f3,"ALL, ALL, ALL, None",ALL,ALL,ALL,Identifier,Credit Card,Compound ID,Credit Card Expiration,Freeform,Text,Multi,List,-,Yes,Active,false,false,0,0
87283aa7-a8e3-45e0-9330-513a6f2aac38,"ALL, ALL, ALL, None",ALL,ALL,ALL,Identifier,Credit Card,Compound ID,Credit Card Address,Freeform,Text,Multi,Length <40,-,Yes,Active,false,false,0,0
87a3c52a-28e8-4c1f-95e2-88fd1ccd5aa7,"ALL, ALL, ALL, None",ALL,ALL,ALL,Schedule,Employment,Event,Employment Employer,Freeform,Text,Tight,,-,Yes,Active,false,false,0,0
882d75d0-b4dd-4cc1-ad1e-4e3536d8a3d8,"Investment, ALL, ALL, None",Investment,ALL,ALL,Number,Function,Function,Effective Convexity,Freeform,Text,Loose,Range,-,Yes,Active,false,false,0,0
883ab4d0-24e1-4873-8b86-7fa62c1046fd,"ALL, ALL, ALL, None",ALL,ALL,ALL,Tag,TypoloJi,Atomic Tag,Evaluation,Freeform,Text,Loose,List,-,Yes,Active,false,false,0,0
8872d091-2c7b-4dc8-8eec-47cc91044257,"ALL, ALL, ALL, None",ALL,ALL,ALL,Event,[Event],[Meme],[Event Date],Freeform,Text,Tight,List,-,Yes,Active,true,false,0,0
8910c1dc-7e80-4319-aeb4-9f4dc63382a0,"ALL, ALL, ALL, None",ALL,ALL,ALL,Schedule,Marker,Milestone,Start Date,Freeform,Text,Loose,Range,-,Yes,Active,false,false,0,0
8937f01d-acf0-4443-b695-47821da03477,"ALL, ALL, ALL, None",ALL,ALL,ALL,Directory,Billing Address,Classified,Billing Address State,Freeform,Text,Tight,List,-,Yes,Active,false,false,0,0
89a5b22f-30f8-4264-8020-ac9112657b30,"ALL, ALL, ALL, None",ALL,ALL,ALL,Directory,Shipping Address,Classified,Shipping Address City,Freeform,Text,Tight,List,-,Yes,Active,false,false,0,0
8a351d85-af00-4ed8-b0f6-3c38c9e7fc9a,"ALL, ALL, ALL, None",ALL,ALL,ALL,Tag,Bloomberg Industry,Tiered,Bloomberg Industry Group,Freeform,Text,Tight,List,-,Yes,Active,false,false,0,0
8a57f350-e1ac-4143-b5c5-ce15255c1e9a,"ALL, ALL, ALL, None",ALL,ALL,ALL,Identifier,Security ID,Atomic ID,ISIN,Freeform,Text,Loose,Specific,-,Yes,Active,false,false,1,0
8b73d748-3b2d-4136-a313-941c49463089,"ALL, ALL, ALL, None",ALL,ALL,ALL,Directory,Phone,Consolidated,Phone Type,Freeform,Text,Multi,List,-,Yes,Active,false,false,0,0
8ba85ab8-cb9e-4b48-8843-8d4f17cce43d,"ALL, ALL, ALL, None",ALL,ALL,ALL,Context,Workflow,Vulqan,Approval #,Freeform,Text,Loose,List,-,Yes,Active,false,false,0,0
8d023a21-1bb4-4b29-8fcd-998c6368ab60,"ALL, ALL, ALL, None",ALL,ALL,ALL,Schedule,[Milestone],[Meme],[Milestone Date],Freeform,Text,Loose,Range,-,Yes,Active,true,false,0,0
8e631112-7b88-4387-bc4a-6f95d740e439,"ALL, ALL, ALL, None",ALL,ALL,ALL,Relationship,GL Account,CDM,GL Account,Freeform,Text,Tight,[[*]],-,Yes,Active,false,false,0,0
8ed7baea-3e01-4ec0-8122-94a1c0141720,"ALL, ALL, ALL, None",ALL,ALL,ALL,Number,Parameter,Atomic,Decimal Places,Freeform,Text,Loose,List,-,Yes,Active,false,false,0,0
8f4d0b6c-c573-4317-a9a1-8ffc86df284e,"ALL, ALL, ALL, None",ALL,ALL,ALL,Number,Amount,Atomic,Credit Remaining,Freeform,Text,Loose,Range,-,Yes,Active,false,false,0,0
90e8ddda-bb18-49d8-b71b-4beb66362895,"ALL, ALL, ALL, None",ALL,ALL,ALL,Directory,Phone,Consolidated,Phone #,Freeform,Text,Multi,List,-,Yes,Active,false,false,0,0
919580d8-6080-48ea-81d1-b4b65f54a20f,"ALL, ALL, ALL, None",ALL,ALL,ALL,Relationship,(Invoice),(Invoice),(Customer Invoice #2),Freeform,Text,Loose,List,-,Yes,Active,false,false,0,0
921cdf8d-1746-4435-b3ff-55bbf5e2e926,"ALL, ALL, ALL, None",ALL,ALL,ALL,Number,Function,Function,Return 7Yr,Freeform,Text,Tight,Range,-,Yes,Active,false,false,0,0
928d382d-0ee0-4583-8ff4-cdfad186b147,"ALL, ALL, ALL, None",ALL,ALL,ALL,Identifier,Security ID,Atomic ID,SEDOL,Freeform,Text,Loose,Specific,-,Yes,Active,false,false,1,0
92ab9487-f15b-48df-a9c0-6251b6654050,"ALL, ALL, ALL, None",ALL,ALL,ALL,Context,Workflow,Vulqan,Rule #,Freeform,Text,Loose,List,-,Yes,Active,false,false,0,0
92fbc769-0a8a-4070-b9eb-f18d4c6db2c9,"ALL, ALL, ALL, None",ALL,ALL,ALL,Relationship,(Payment),(Payment),(Customer Payment #1),Freeform,Text,Loose,List,-,Yes,Active,false,false,0,0
930eaebc-4e7a-40e1-b933-0eac017f66ca,"ALL, ALL, ALL, None",ALL,ALL,ALL,Tag,TypoloJi,Atomic Tag,Group,Freeform,Text,Loose,List,-,Yes,Active,false,false,0,0
9355250d-1b57-476b-87f8-9ffb5646b4e3,"ALL, ALL, ALL, None",ALL,ALL,ALL,Schedule,Vacation Schedule,Period,Vacation Days Taken,Freeform,Text,Tight,Range,-,Yes,Active,false,false,0,0
93e15073-c93f-4c14-bfb2-7d154b750ae0,"ALL, ALL, ALL, None",ALL,ALL,ALL,Tag,[Tag Derivations],Atomic Tag,[Default Derivations],Freeform,Text,Loose,List,-,Yes,Active,true,false,0,0
93e1bc92-eae5-4847-a3e9-79f5c9a3c2ef,"ALL, ALL, ALL, None",ALL,ALL,ALL,Number,[Rate],[Meme],[Rate Variable],Freeform,Text,Loose,Range,-,Yes,Active,true,false,0,0
93e8e937-2887-4404-9782-02d98955cf7e,"ALL, ALL, ALL, None",ALL,ALL,ALL,Number,Amount,Atomic,Full Market Value,Freeform,Text,Loose,Range,-,Yes,Active,false,false,0,0
942c1448-43ff-4f04-864d-2db2013745e3,"ALL, ALL, ALL, None",ALL,ALL,ALL,Relationship,(Payment),(Payment),(Customer Payment #2),Freeform,Text,Loose,List,-,Yes,Active,false,false,0,0
94445819-c540-4a0c-9cf9-aa63ce0e5743,"ALL, ALL, ALL, None",ALL,ALL,ALL,Relationship,(Payment),(Payment),(Customer Payment #3),Freeform,Text,Loose,List,-,Yes,Active,false,false,0,0
9459aae9-87f8-4ed5-9948-fb606fca0e9e,"ALL, ALL, ALL, None",ALL,ALL,ALL,Relationship,Employee,Complex,Team Member #,Freeform,Text,Tight,List,-,Yes,Active,false,false,0,0
94aae508-c51d-4d8a-8b29-871c5b996cda,"ALL, ALL, ALL, None",ALL,ALL,ALL,Identifier,Proprietary ID,Atomic ID,Reference Number,Freeform,Text,Tight,Tailored,-,Yes,Active,false,false,0,0
958ce05a-cbb3-40df-ab5b-7ed7c6857296,"ALL, ALL, ALL, None",ALL,ALL,ALL,Tag,Geography,Atomic Tag,Domicile City,Freeform,Text,Tight,List,-,Yes,Active,false,false,0,0
95e36c2e-493c-4faf-a6ec-bebecbc92979,"Investment, ALL, ALL, None",Investment,ALL,ALL,Number,Parameter,Atomic,Total Spread,Freeform,Text,Loose,Range,-,Yes,Active,false,false,0,0
95ea4c2e-52ba-4584-978a-83cfb943089b,"ALL, ALL, ALL, None",ALL,ALL,ALL,Number,Amount,Atomic,Amount Due,Freeform,Text,Loose,Range,-,Yes,Active,false,false,0,0
95fed96d-5513-4b46-ad75-48be88990dcd,"ALL, ALL, ALL, None",ALL,ALL,ALL,Schedule,Birth,Event,Birth Country,Freeform,Text,Tight,List,-,Yes,Active,false,false,0,0
963e14e2-807a-4eaf-8c5b-88d1cdecb8ab,"ALL, ALL, ALL, None",ALL,ALL,ALL,Event,[[Event]],Event,[[Common Events],Freeform,Text,Tight,List,-,Yes,Active,true,false,0,0
96794987-c415-41b1-88d6-a72101a694ef,"ALL, ALL, ALL, None",ALL,ALL,ALL,Directory,Home Address,Classified,Home Address Country,Freeform,Text,Tight,List,-,Yes,Active,false,false,0,0
96c89d02-83cb-4926-8c58-8ca9375131ee,"ALL, ALL, ALL, None",ALL,ALL,ALL,Relationship,Item,CDM,Item,Freeform,Text,Tight,[[*]],-,Yes,Active,false,false,0,0
971e3d38-077e-43d9-a275-49b41026d113,"ALL, ALL, ALL, None",ALL,ALL,ALL,Tag,TypoloJi,Atomic Tag,Objective,Freeform,Text,Loose,List,-,Yes,Active,false,false,0,0
9771126e-252a-4ddd-a710-95fa321d7ff1,"Investment, ALL, ALL, None",Investment,ALL,ALL,Number,Function,Function,MTB Ratio,Freeform,Text,Loose,Range,-,Yes,Active,false,false,0,0
9894e06c-dfde-4002-a999-61ca5393784c,"ALL, ALL, ALL, None",ALL,ALL,ALL,Context,Vulqan ID,Vulqan,Caption,Freeform,Text,Loose,Specific,-,Yes,Active,false,false,0,0
989cd720-498a-4ab5-931e-2e10c44844bd,"ALL, ALL, ALL, None",ALL,ALL,ALL,Identifier,Name Individual,Compound ID,Name Suffix,Freeform,Text,Tight,List,-,Yes,Active,false,false,0,0
98a395c8-1b6a-4df6-a302-b2d36bf285a7,"ALL, ALL, ALL, None",ALL,ALL,ALL,Number,Function,Function,Return EOY,Freeform,Text,Tight,Range,-,Yes,Active,false,false,0,0
99e6d42b-b1cb-4823-9d23-c49be62bf6e0,"ALL, ALL, ALL, None",ALL,ALL,ALL,Number,Amount,Atomic,Credit Amount,Freeform,Text,Loose,Range,-,Yes,Active,false,false,0,0
9a0b1cc8-682c-4885-8295-c48cecaf161e,"Investment, ALL, ALL, None",Investment,ALL,ALL,Number,Function,Function,OAD Multiplier,Freeform,Text,Loose,Range,-,Yes,Active,false,false,0,0
9a12df77-293f-4e50-8090-a159ea4320b6,"ALL, ALL, ALL, None",ALL,ALL,ALL,Schedule,Interest Schedule,Period,Interest Period Days,Freeform,Text,Tight,Range,-,Yes,Active,false,false,0,0
9a2a5967-3f2e-4140-bf50-f84e7fd530aa,"ALL, ALL, ALL, None",ALL,ALL,ALL,Identifier,Security ID,Atomic ID,LIN ID,Freeform,Text,Loose,Specific,-,Yes,Active,false,false,1,0
9acc60b2-1b8b-41ce-b856-fa7963c49337,"ALL, ALL, ALL, None",ALL,ALL,ALL,Schedule,Vacation Schedule,Period,Vacation Days Accrued,Freeform,Text,Tight,Range,-,Yes,Active,false,false,0,0
